,Source,Target,weight,start,end
854,North America,Asia,0.33543386870491865,1985-01-01,1985-12-31
855,North America,Oceania,0.009446302917114317,1985-01-01,1985-12-31
856,North America,Europe,0.21413310766155333,1985-01-01,1985-12-31
857,North America,South America,0.04463135201972331,1985-01-01,1985-12-31
858,South America,South America,0.16255932403574236,1985-01-01,1985-12-31
859,South America,Africa,0.053798017005770735,1985-01-01,1985-12-31
860,South America,Asia,0.17566827525283854,1985-01-01,1985-12-31
861,South America,Oceania,0.0050193343625345894,1985-01-01,1985-12-31
862,South America,Europe,0.26347629564488945,1985-01-01,1985-12-31
863,South America,North America,0.33947875369822433,1985-01-01,1985-12-31
864,Africa,Africa,0.03785426608659562,1986-01-01,1986-12-31
865,Africa,Asia,0.1565319515116983,1986-01-01,1986-12-31
866,Africa,Oceania,0.009102508558143759,1986-01-01,1986-12-31
867,Africa,Europe,0.6693361807083992,1986-01-01,1986-12-31
868,Africa,North America,0.10674796342667815,1986-01-01,1986-12-31
869,Africa,South America,0.02042712970848505,1986-01-01,1986-12-31
870,Asia,Asia,0.4876447513441028,1986-01-01,1986-12-31
871,Asia,Africa,0.0184601846298742,1986-01-01,1986-12-31
872,Asia,Oceania,0.038446725204827906,1986-01-01,1986-12-31
873,Asia,Europe,0.24720837242056312,1986-01-01,1986-12-31
874,Asia,North America,0.18722724519422695,1986-01-01,1986-12-31
875,Asia,South America,0.021012721206405034,1986-01-01,1986-12-31
876,Oceania,Oceania,0.09396008563039836,1986-01-01,1986-12-31
877,Oceania,Africa,0.007184709899852553,1986-01-01,1986-12-31
878,Oceania,Asia,0.36739196783919914,1986-01-01,1986-12-31
879,Oceania,Europe,0.2892655836328925,1986-01-01,1986-12-31
880,Oceania,North America,0.2332340278874119,1986-01-01,1986-12-31
881,Oceania,South America,0.008963625110245541,1986-01-01,1986-12-31
882,Europe,Europe,0.7369420067309183,1986-01-01,1986-12-31
883,Europe,Africa,0.04283911165564966,1986-01-01,1986-12-31
884,Europe,Asia,0.11325336746832158,1986-01-01,1986-12-31
885,Europe,Oceania,0.007269061658665236,1986-01-01,1986-12-31
886,Europe,North America,0.0799045738675039,1986-01-01,1986-12-31
887,Europe,South America,0.019791878618941387,1986-01-01,1986-12-31
888,North America,North America,0.342343725353235,1986-01-01,1986-12-31
889,North America,Africa,0.018625339348484163,1986-01-01,1986-12-31
890,North America,Asia,0.36727510603128466,1986-01-01,1986-12-31
891,North America,Oceania,0.008558781627247387,1986-01-01,1986-12-31
892,North America,Europe,0.22604356697697262,1986-01-01,1986-12-31
893,North America,South America,0.03715348066277615,1986-01-01,1986-12-31
894,South America,South America,0.16972653039980234,1986-01-01,1986-12-31
895,South America,Africa,0.023169035282864858,1986-01-01,1986-12-31
896,South America,Asia,0.16372270721434756,1986-01-01,1986-12-31
897,South America,Oceania,0.00572431164283614,1986-01-01,1986-12-31
898,South America,Europe,0.3016638659480442,1986-01-01,1986-12-31
899,South America,North America,0.3359935495121049,1986-01-01,1986-12-31
900,Africa,Africa,0.03135282812285976,1987-01-01,1987-12-31
901,Africa,Asia,0.1862688108882544,1987-01-01,1987-12-31
902,Africa,Oceania,0.007101973375752777,1987-01-01,1987-12-31
903,Africa,Europe,0.655860507393172,1987-01-01,1987-12-31
904,Africa,North America,0.10050761071975409,1987-01-01,1987-12-31
905,Africa,South America,0.018908269500206895,1987-01-01,1987-12-31
906,Asia,Asia,0.5053681204556393,1987-01-01,1987-12-31
907,Asia,Africa,0.0155038978200288,1987-01-01,1987-12-31
908,Asia,Oceania,0.03721255054387255,1987-01-01,1987-12-31
909,Asia,Europe,0.24274551679165854,1987-01-01,1987-12-31
910,Asia,North America,0.18139605189248045,1987-01-01,1987-12-31
911,Asia,South America,0.017773862496320417,1987-01-01,1987-12-31
912,Oceania,Oceania,0.10647250785595179,1987-01-01,1987-12-31
913,Oceania,Africa,0.010454670727692466,1987-01-01,1987-12-31
914,Oceania,Asia,0.37335147194455914,1987-01-01,1987-12-31
915,Oceania,Europe,0.29557425055227193,1987-01-01,1987-12-31
916,Oceania,North America,0.20431904692867595,1987-01-01,1987-12-31
917,Oceania,South America,0.00982805199084874,1987-01-01,1987-12-31
918,Europe,Europe,0.7464476672056257,1987-01-01,1987-12-31
919,Europe,Africa,0.03605542126718523,1987-01-01,1987-12-31
920,Europe,Asia,0.11807180265983622,1987-01-01,1987-12-31
921,Europe,Oceania,0.0068942753195485075,1987-01-01,1987-12-31
922,Europe,North America,0.07528965083104855,1987-01-01,1987-12-31
923,Europe,South America,0.01724118271675577,1987-01-01,1987-12-31
924,North America,North America,0.34609313956887205,1987-01-01,1987-12-31
925,North America,Africa,0.018430823893816107,1987-01-01,1987-12-31
926,North America,Asia,0.36822455292356143,1987-01-01,1987-12-31
927,North America,Oceania,0.008333569626436282,1987-01-01,1987-12-31
928,North America,Europe,0.2214887407197059,1987-01-01,1987-12-31
929,North America,South America,0.037429173267608244,1987-01-01,1987-12-31
930,South America,South America,0.15556299300791226,1987-01-01,1987-12-31
931,South America,Africa,0.019703519029008125,1987-01-01,1987-12-31
932,South America,Asia,0.1735482098262771,1987-01-01,1987-12-31
933,South America,Oceania,0.006542471186036553,1987-01-01,1987-12-31
934,South America,Europe,0.31982733723190143,1987-01-01,1987-12-31
935,South America,North America,0.32481546971886455,1987-01-01,1987-12-31
936,Africa,Africa,0.024069794960889297,1988-01-01,1988-12-31
937,Africa,Asia,0.17945737821188665,1988-01-01,1988-12-31
938,Africa,Oceania,0.007203012657714341,1988-01-01,1988-12-31
939,Africa,Europe,0.6476066652059282,1988-01-01,1988-12-31
940,Africa,North America,0.11699836939695199,1988-01-01,1988-12-31
941,Africa,South America,0.024664779566629495,1988-01-01,1988-12-31
942,Asia,Asia,0.5061069774866888,1988-01-01,1988-12-31
943,Asia,Africa,0.01323326705873917,1988-01-01,1988-12-31
944,Asia,Oceania,0.03804760661585122,1988-01-01,1988-12-31
945,Asia,Europe,0.2227845395495992,1988-01-01,1988-12-31
946,Asia,North America,0.19886237670934537,1988-01-01,1988-12-31
947,Asia,South America,0.020965232579776248,1988-01-01,1988-12-31
948,Oceania,Oceania,0.10783910178587597,1988-01-01,1988-12-31
949,Oceania,Africa,0.003772838195173039,1988-01-01,1988-12-31
950,Oceania,Asia,0.3804088183590959,1988-01-01,1988-12-31
951,Oceania,Europe,0.28146210258835197,1988-01-01,1988-12-31
952,Oceania,North America,0.21482074763601886,1988-01-01,1988-12-31
953,Oceania,South America,0.011696391435484267,1988-01-01,1988-12-31
954,Europe,Europe,0.7377547944963267,1988-01-01,1988-12-31
955,Europe,Africa,0.03257192381388912,1988-01-01,1988-12-31
956,Europe,Asia,0.11999089471458085,1988-01-01,1988-12-31
957,Europe,Oceania,0.006839893170166549,1988-01-01,1988-12-31
958,Europe,North America,0.08369152553511881,1988-01-01,1988-12-31
959,Europe,South America,0.019150968269917905,1988-01-01,1988-12-31
960,North America,North America,0.36585589386360284,1988-01-01,1988-12-31
961,North America,Africa,0.015587875015493842,1988-01-01,1988-12-31
962,North America,Asia,0.3657362767879994,1988-01-01,1988-12-31
963,North America,Oceania,0.00897189716661214,1988-01-01,1988-12-31
964,North America,Europe,0.2074268861427729,1988-01-01,1988-12-31
965,North America,South America,0.03642117102351883,1988-01-01,1988-12-31
966,South America,South America,0.1724743814311762,1988-01-01,1988-12-31
967,South America,Africa,0.021918585251434003,1988-01-01,1988-12-31
968,South America,Asia,0.15771149923979585,1988-01-01,1988-12-31
969,South America,Oceania,0.006391687855143196,1988-01-01,1988-12-31
970,South America,Europe,0.2891896437543381,1988-01-01,1988-12-31
971,South America,North America,0.3523142024681126,1988-01-01,1988-12-31
972,Africa,Africa,0.03367671475548027,1989-01-01,1989-12-31
973,Africa,Asia,0.17706176561669437,1989-01-01,1989-12-31
974,Africa,Oceania,0.007432712545321822,1989-01-01,1989-12-31
975,Africa,Europe,0.6373171966276452,1989-01-01,1989-12-31
976,Africa,North America,0.12083393021894348,1989-01-01,1989-12-31
977,Africa,South America,0.023677680235914895,1989-01-01,1989-12-31
978,Asia,Asia,0.5074870584562506,1989-01-01,1989-12-31
979,Asia,Africa,0.013159068690882823,1989-01-01,1989-12-31
980,Asia,Oceania,0.03764610218868604,1989-01-01,1989-12-31
981,Asia,Europe,0.21651013799086383,1989-01-01,1989-12-31
982,Asia,North America,0.2045760741368635,1989-01-01,1989-12-31
983,Asia,South America,0.020621558536453147,1989-01-01,1989-12-31
984,Oceania,Oceania,0.10118026473424807,1989-01-01,1989-12-31
985,Oceania,Africa,0.0032437701847014932,1989-01-01,1989-12-31
986,Oceania,Asia,0.3935191277034937,1989-01-01,1989-12-31
987,Oceania,Europe,0.2679634851596691,1989-01-01,1989-12-31
988,Oceania,North America,0.22163543695413032,1989-01-01,1989-12-31
989,Oceania,South America,0.012457915263757276,1989-01-01,1989-12-31
990,Europe,Europe,0.728325676897453,1989-01-01,1989-12-31
991,Europe,Africa,0.03296747317705827,1989-01-01,1989-12-31
992,Europe,Asia,0.1222698446964117,1989-01-01,1989-12-31
993,Europe,Oceania,0.0064994932002477,1989-01-01,1989-12-31
994,Europe,North America,0.09096399837919646,1989-01-01,1989-12-31
995,Europe,South America,0.018973513649632887,1989-01-01,1989-12-31
996,North America,North America,0.38208280381632453,1989-01-01,1989-12-31
997,North America,Africa,0.01782372504309796,1989-01-01,1989-12-31
998,North America,Asia,0.35706028924100014,1989-01-01,1989-12-31
999,North America,Oceania,0.008658495315976998,1989-01-01,1989-12-31
1000,North America,Europe,0.19691555890252646,1989-01-01,1989-12-31
1001,North America,South America,0.03745912768107392,1989-01-01,1989-12-31
1002,South America,South America,0.1952821712356534,1989-01-01,1989-12-31
1003,South America,Africa,0.01932566295594013,1989-01-01,1989-12-31
1004,South America,Asia,0.16414786251155686,1989-01-01,1989-12-31
1005,South America,Oceania,0.0049035185431849804,1989-01-01,1989-12-31
1006,South America,Europe,0.283443185083983,1989-01-01,1989-12-31
1007,South America,North America,0.3328975996696817,1989-01-01,1989-12-31
1008,Africa,Africa,0.053729897953410814,1990-01-01,1990-12-31
1009,Africa,Asia,0.16765508092408432,1990-01-01,1990-12-31
1010,Africa,Oceania,0.007997916738913992,1990-01-01,1990-12-31
1011,Africa,Europe,0.6414655256860562,1990-01-01,1990-12-31
1012,Africa,North America,0.11062541698832487,1990-01-01,1990-12-31
1013,Africa,South America,0.018526161709209787,1990-01-01,1990-12-31
1014,Asia,Asia,0.5106507504501097,1990-01-01,1990-12-31
1015,Asia,Africa,0.01201504109614758,1990-01-01,1990-12-31
1016,Asia,Oceania,0.03618787511039373,1990-01-01,1990-12-31
1017,Asia,Europe,0.23114338406608068,1990-01-01,1990-12-31
1018,Asia,North America,0.1910763072659376,1990-01-01,1990-12-31
1019,Asia,South America,0.018926642011330735,1990-01-01,1990-12-31
1020,Oceania,Oceania,0.11085704948290043,1990-01-01,1990-12-31
1021,Oceania,Africa,0.003097167211015177,1990-01-01,1990-12-31
1022,Oceania,Asia,0.3680812499416358,1990-01-01,1990-12-31
1023,Oceania,Europe,0.2805599458000595,1990-01-01,1990-12-31
1024,Oceania,North America,0.22863323894884435,1990-01-01,1990-12-31
1025,Oceania,South America,0.008771348615544716,1990-01-01,1990-12-31
1026,Europe,Europe,0.7388963229851249,1990-01-01,1990-12-31
1027,Europe,Africa,0.035399476831953616,1990-01-01,1990-12-31
1028,Europe,Asia,0.118976764214297,1990-01-01,1990-12-31
1029,Europe,Oceania,0.005261831796078739,1990-01-01,1990-12-31
1030,Europe,North America,0.08457011170979514,1990-01-01,1990-12-31
1031,Europe,South America,0.01689549246275064,1990-01-01,1990-12-31
1032,North America,North America,0.38384680416116906,1990-01-01,1990-12-31
1033,North America,Africa,0.019711090222275168,1990-01-01,1990-12-31
1034,North America,Asia,0.3428291739454253,1990-01-01,1990-12-31
1035,North America,Oceania,0.008882486870371341,1990-01-01,1990-12-31
1036,North America,Europe,0.20617565951376934,1990-01-01,1990-12-31
1037,North America,South America,0.03855478528698979,1990-01-01,1990-12-31
1038,South America,South America,0.1844820401826894,1990-01-01,1990-12-31
1039,South America,Africa,0.021874434432408583,1990-01-01,1990-12-31
1040,South America,Asia,0.16728904727642602,1990-01-01,1990-12-31
1041,South America,Oceania,0.005108538111569379,1990-01-01,1990-12-31
1042,South America,Europe,0.2912015990347105,1990-01-01,1990-12-31
1043,South America,North America,0.33004434096219615,1990-01-01,1990-12-31
1044,Africa,Africa,0.054390232251767374,1991-01-01,1991-12-31
1045,Africa,Asia,0.18907360406706816,1991-01-01,1991-12-31
1046,Africa,Oceania,0.0071765713156661205,1991-01-01,1991-12-31
1047,Africa,Europe,0.6111081551000431,1991-01-01,1991-12-31
1048,Africa,North America,0.11926862657769977,1991-01-01,1991-12-31
1049,Africa,South America,0.018982810687755487,1991-01-01,1991-12-31
1050,Asia,Asia,0.5363133633849166,1991-01-01,1991-12-31
1051,Asia,Africa,0.011375759516956708,1991-01-01,1991-12-31
1052,Asia,Oceania,0.03549829957604899,1991-01-01,1991-12-31
1053,Asia,Europe,0.21251511616178292,1991-01-01,1991-12-31
1054,Asia,North America,0.18627806371521544,1991-01-01,1991-12-31
1055,Asia,South America,0.018019397645079288,1991-01-01,1991-12-31
1056,Oceania,Oceania,0.1257163827308515,1991-01-01,1991-12-31
1057,Oceania,Africa,0.0029855600417456767,1991-01-01,1991-12-31
1058,Oceania,Asia,0.3876477565797872,1991-01-01,1991-12-31
1059,Oceania,Europe,0.24930481066841587,1991-01-01,1991-12-31
1060,Oceania,North America,0.22541130656890856,1991-01-01,1991-12-31
1061,Oceania,South America,0.008934183410291207,1991-01-01,1991-12-31
1062,Europe,Europe,0.7313777254666831,1991-01-01,1991-12-31
1063,Europe,Africa,0.033740764582539044,1991-01-01,1991-12-31
1064,Europe,Asia,0.12764888114912307,1991-01-01,1991-12-31
1065,Europe,Oceania,0.004796418901256345,1991-01-01,1991-12-31
1066,Europe,North America,0.08674156560944758,1991-01-01,1991-12-31
1067,Europe,South America,0.015694644290950806,1991-01-01,1991-12-31
1068,North America,North America,0.396007388231852,1991-01-01,1991-12-31
1069,North America,Africa,0.019306837896573094,1991-01-01,1991-12-31
1070,North America,Asia,0.3529653949752255,1991-01-01,1991-12-31
1071,North America,Oceania,0.008466227944119506,1991-01-01,1991-12-31
1072,North America,Europe,0.1892392651009252,1991-01-01,1991-12-31
1073,North America,South America,0.03401488585130469,1991-01-01,1991-12-31
1074,South America,South America,0.19534832076359762,1991-01-01,1991-12-31
1075,South America,Africa,0.023413012539400955,1991-01-01,1991-12-31
1076,South America,Asia,0.15537691458643024,1991-01-01,1991-12-31
1077,South America,Oceania,0.005875875867904976,1991-01-01,1991-12-31
1078,South America,Europe,0.2747216791125764,1991-01-01,1991-12-31
1079,South America,North America,0.34526419713008977,1991-01-01,1991-12-31
1080,Africa,Africa,0.06119473109131608,1992-01-01,1992-12-31
1081,Africa,Asia,0.21460909676420445,1992-01-01,1992-12-31
1082,Africa,Oceania,0.005551852421573339,1992-01-01,1992-12-31
1083,Africa,Europe,0.5788939237137427,1992-01-01,1992-12-31
1084,Africa,North America,0.11840700215010484,1992-01-01,1992-12-31
1085,Africa,South America,0.021343393859058566,1992-01-01,1992-12-31
1086,Asia,Asia,0.5446403142853562,1992-01-01,1992-12-31
1087,Asia,Africa,0.013315229730043432,1992-01-01,1992-12-31
1088,Asia,Oceania,0.03371627525897399,1992-01-01,1992-12-31
1089,Asia,Europe,0.21473428462272823,1992-01-01,1992-12-31
1090,Asia,North America,0.17699735211657988,1992-01-01,1992-12-31
1091,Asia,South America,0.016596543986318314,1992-01-01,1992-12-31
1092,Oceania,Oceania,0.12107750912082321,1992-01-01,1992-12-31
1093,Oceania,Africa,0.0035092638453580994,1992-01-01,1992-12-31
1094,Oceania,Asia,0.3854318439329136,1992-01-01,1992-12-31
1095,Oceania,Europe,0.251921044588451,1992-01-01,1992-12-31
1096,Oceania,North America,0.23073388147374635,1992-01-01,1992-12-31
1097,Oceania,South America,0.007326457038707758,1992-01-01,1992-12-31
1098,Europe,Europe,0.7414468629052029,1992-01-01,1992-12-31
1099,Europe,Africa,0.03103627198206627,1992-01-01,1992-12-31
1100,Europe,Asia,0.12650229037524396,1992-01-01,1992-12-31
1101,Europe,Oceania,0.004558818076068292,1992-01-01,1992-12-31
1102,Europe,North America,0.08141598428668799,1992-01-01,1992-12-31
1103,Europe,South America,0.015039772374730587,1992-01-01,1992-12-31
1104,North America,North America,0.39683291739242577,1992-01-01,1992-12-31
1105,North America,Africa,0.01734162627140367,1992-01-01,1992-12-31
1106,North America,Asia,0.35734069055283907,1992-01-01,1992-12-31
1107,North America,Oceania,0.007443761054339104,1992-01-01,1992-12-31
1108,North America,Europe,0.1867438543834634,1992-01-01,1992-12-31
1109,North America,South America,0.034297150345528986,1992-01-01,1992-12-31
1110,South America,South America,0.20822011443905727,1992-01-01,1992-12-31
1111,South America,Africa,0.01454313605634603,1992-01-01,1992-12-31
1112,South America,Asia,0.1661497851862217,1992-01-01,1992-12-31
1113,South America,Oceania,0.005812782400492192,1992-01-01,1992-12-31
1114,South America,Europe,0.2623341638317159,1992-01-01,1992-12-31
1115,South America,North America,0.34294001808616686,1992-01-01,1992-12-31
1116,Africa,Africa,0.0625236046342967,1993-01-01,1993-12-31
1117,Africa,Asia,0.22222992233351824,1993-01-01,1993-12-31
1118,Africa,Oceania,0.006366680953038662,1993-01-01,1993-12-31
1119,Africa,Europe,0.5725347332301451,1993-01-01,1993-12-31
1120,Africa,North America,0.11798811887565434,1993-01-01,1993-12-31
1121,Africa,South America,0.01835693997334694,1993-01-01,1993-12-31
1122,Asia,Asia,0.5489288669188866,1993-01-01,1993-12-31
1123,Asia,Africa,0.012917865085342994,1993-01-01,1993-12-31
1124,Asia,Oceania,0.03186396145505193,1993-01-01,1993-12-31
1125,Asia,Europe,0.21781483403912977,1993-01-01,1993-12-31
1126,Asia,North America,0.1729611502366365,1993-01-01,1993-12-31
1127,Asia,South America,0.015513322264952105,1993-01-01,1993-12-31
1128,Oceania,Oceania,0.13044150974395452,1993-01-01,1993-12-31
1129,Oceania,Africa,0.005340966062082716,1993-01-01,1993-12-31
1130,Oceania,Asia,0.40676139457173777,1993-01-01,1993-12-31
1131,Oceania,Europe,0.24027845691367827,1993-01-01,1993-12-31
1132,Oceania,North America,0.20964996552494564,1993-01-01,1993-12-31
1133,Oceania,South America,0.007527707183601082,1993-01-01,1993-12-31
1134,Europe,Europe,0.7292414348087727,1993-01-01,1993-12-31
1135,Europe,Africa,0.029433280806546166,1993-01-01,1993-12-31
1136,Europe,Asia,0.13652490934178563,1993-01-01,1993-12-31
1137,Europe,Oceania,0.004540359010901688,1993-01-01,1993-12-31
1138,Europe,North America,0.08538379966418837,1993-01-01,1993-12-31
1139,Europe,South America,0.01487621636780551,1993-01-01,1993-12-31
1140,North America,North America,0.40677187619208693,1993-01-01,1993-12-31
1141,North America,Africa,0.016434184223095824,1993-01-01,1993-12-31
1142,North America,Asia,0.3575259540165304,1993-01-01,1993-12-31
1143,North America,Oceania,0.006647724143772802,1993-01-01,1993-12-31
1144,North America,Europe,0.1790697871551654,1993-01-01,1993-12-31
1145,North America,South America,0.033550474269348644,1993-01-01,1993-12-31
1146,South America,South America,0.22629960443644492,1993-01-01,1993-12-31
1147,South America,Africa,0.01573750162811046,1993-01-01,1993-12-31
1148,South America,Asia,0.16993696429891098,1993-01-01,1993-12-31
1149,South America,Oceania,0.007108300241678303,1993-01-01,1993-12-31
1150,South America,Europe,0.25953125877015953,1993-01-01,1993-12-31
1151,South America,North America,0.3213863706246958,1993-01-01,1993-12-31
1152,Africa,Africa,0.06728068862496071,1994-01-01,1994-12-31
1153,Africa,Asia,0.22019637791179184,1994-01-01,1994-12-31
1154,Africa,Oceania,0.007820366606109335,1994-01-01,1994-12-31
1155,Africa,Europe,0.5666240796227822,1994-01-01,1994-12-31
1156,Africa,North America,0.11540498370561318,1994-01-01,1994-12-31
1157,Africa,South America,0.02267350352874275,1994-01-01,1994-12-31
1158,Asia,Asia,0.5663789441741384,1994-01-01,1994-12-31
1159,Asia,Africa,0.011474723878911783,1994-01-01,1994-12-31
1160,Asia,Oceania,0.03183085330660878,1994-01-01,1994-12-31
1161,Asia,Europe,0.2079290680906695,1994-01-01,1994-12-31
1162,Asia,North America,0.16690722528361637,1994-01-01,1994-12-31
1163,Asia,South America,0.015479185266055151,1994-01-01,1994-12-31
1164,Oceania,Oceania,0.1299140768883101,1994-01-01,1994-12-31
1165,Oceania,Africa,0.004957282114772968,1994-01-01,1994-12-31
1166,Oceania,Asia,0.4075699118394566,1994-01-01,1994-12-31
1167,Oceania,Europe,0.24537229457226936,1994-01-01,1994-12-31
1168,Oceania,North America,0.20497361714858398,1994-01-01,1994-12-31
1169,Oceania,South America,0.007212817436606984,1994-01-01,1994-12-31
1170,Europe,Europe,0.74293143450533,1994-01-01,1994-12-31
1171,Europe,Africa,0.02818795459193835,1994-01-01,1994-12-31
1172,Europe,Asia,0.12856959527556855,1994-01-01,1994-12-31
1173,Europe,Oceania,0.004276351553759908,1994-01-01,1994-12-31
1174,Europe,North America,0.08002071840549756,1994-01-01,1994-12-31
1175,Europe,South America,0.016013945667905722,1994-01-01,1994-12-31
1176,North America,North America,0.4144450895690511,1994-01-01,1994-12-31
1177,North America,Africa,0.013850963914627933,1994-01-01,1994-12-31
1178,North America,Asia,0.353196601948173,1994-01-01,1994-12-31
1179,North America,Oceania,0.0060661847981179,1994-01-01,1994-12-31
1180,North America,Europe,0.17771120796581225,1994-01-01,1994-12-31
1181,North America,South America,0.03472995180421786,1994-01-01,1994-12-31
1182,South America,South America,0.23589338936388604,1994-01-01,1994-12-31
1183,South America,Africa,0.012441876588047704,1994-01-01,1994-12-31
1184,South America,Asia,0.15398637136271734,1994-01-01,1994-12-31
1185,South America,Oceania,0.0055917996943634415,1994-01-01,1994-12-31
1186,South America,Europe,0.2722390563153518,1994-01-01,1994-12-31
1187,South America,North America,0.3198475066756337,1994-01-01,1994-12-31
1188,Africa,Africa,0.07859193350453803,1995-01-01,1995-12-31
1189,Africa,Asia,0.22968347228908723,1995-01-01,1995-12-31
1190,Africa,Oceania,0.006968258860440347,1995-01-01,1995-12-31
1191,Africa,Europe,0.5585036780911042,1995-01-01,1995-12-31
1192,Africa,North America,0.10252997035217942,1995-01-01,1995-12-31
1193,Africa,South America,0.023722686902650707,1995-01-01,1995-12-31
1194,Asia,Asia,0.5586130499116386,1995-01-01,1995-12-31
1195,Asia,Africa,0.012066484368625337,1995-01-01,1995-12-31
1196,Asia,Oceania,0.02983103614954168,1995-01-01,1995-12-31
1197,Asia,Europe,0.21352236726812804,1995-01-01,1995-12-31
1198,Asia,North America,0.16931617708360883,1995-01-01,1995-12-31
1199,Asia,South America,0.01665088521845751,1995-01-01,1995-12-31
1200,Oceania,Oceania,0.1278790198102644,1995-01-01,1995-12-31
1201,Oceania,Africa,0.006216215492200054,1995-01-01,1995-12-31
1202,Oceania,Asia,0.37848590205426286,1995-01-01,1995-12-31
1203,Oceania,Europe,0.2699749017733958,1995-01-01,1995-12-31
1204,Oceania,North America,0.20924698666994204,1995-01-01,1995-12-31
1205,Oceania,South America,0.008196974199934875,1995-01-01,1995-12-31
1206,Europe,Europe,0.7564483186621465,1995-01-01,1995-12-31
1207,Europe,Africa,0.02493414995366582,1995-01-01,1995-12-31
1208,Europe,Asia,0.1235746001927683,1995-01-01,1995-12-31
1209,Europe,Oceania,0.004042597511864665,1995-01-01,1995-12-31
1210,Europe,North America,0.07598145503146299,1995-01-01,1995-12-31
1211,Europe,South America,0.015018878648091774,1995-01-01,1995-12-31
1212,North America,North America,0.4208007513702855,1995-01-01,1995-12-31
1213,North America,Africa,0.01336468138353275,1995-01-01,1995-12-31
1214,North America,Asia,0.3506627742631523,1995-01-01,1995-12-31
1215,North America,Oceania,0.00557366401295273,1995-01-01,1995-12-31
1216,North America,Europe,0.1797217396232567,1995-01-01,1995-12-31
1217,North America,South America,0.029876389346820017,1995-01-01,1995-12-31
1218,South America,South America,0.23023437276549225,1995-01-01,1995-12-31
1219,South America,Africa,0.01062317304826156,1995-01-01,1995-12-31
1220,South America,Asia,0.15186252940834816,1995-01-01,1995-12-31
1221,South America,Oceania,0.005545187420258236,1995-01-01,1995-12-31
1222,South America,Europe,0.2862899333394221,1995-01-01,1995-12-31
1223,South America,North America,0.3154448040182177,1995-01-01,1995-12-31
1224,Africa,Africa,0.08749189398250035,1996-01-01,1996-12-31
1225,Africa,Asia,0.22530524008697028,1996-01-01,1996-12-31
1226,Africa,Oceania,0.009966140235205222,1996-01-01,1996-12-31
1227,Africa,Europe,0.5405004423053992,1996-01-01,1996-12-31
1228,Africa,North America,0.11043085447537865,1996-01-01,1996-12-31
1229,Africa,South America,0.026305428914546354,1996-01-01,1996-12-31
1230,Asia,Asia,0.552723549499973,1996-01-01,1996-12-31
1231,Asia,Africa,0.012797404763281024,1996-01-01,1996-12-31
1232,Asia,Oceania,0.03053623513437466,1996-01-01,1996-12-31
1233,Asia,Europe,0.21911899045026173,1996-01-01,1996-12-31
1234,Asia,North America,0.16886811972955226,1996-01-01,1996-12-31
1235,Asia,South America,0.015955700422557256,1996-01-01,1996-12-31
1236,Oceania,Oceania,0.13578822134183585,1996-01-01,1996-12-31
1237,Oceania,Africa,0.008041745950215545,1996-01-01,1996-12-31
1238,Oceania,Asia,0.37242777931191606,1996-01-01,1996-12-31
1239,Oceania,Europe,0.26142173176718797,1996-01-01,1996-12-31
1240,Oceania,North America,0.21455208634782227,1996-01-01,1996-12-31
1241,Oceania,South America,0.007768435281022273,1996-01-01,1996-12-31
1242,Europe,Europe,0.7556408411552642,1996-01-01,1996-12-31
1243,Europe,Africa,0.026938198909356444,1996-01-01,1996-12-31
1244,Europe,Asia,0.12327361130269297,1996-01-01,1996-12-31
1245,Europe,Oceania,0.004068734234701061,1996-01-01,1996-12-31
1246,Europe,North America,0.07588815783550257,1996-01-01,1996-12-31
1247,Europe,South America,0.01419045656248281,1996-01-01,1996-12-31
1248,North America,North America,0.437552583005944,1996-01-01,1996-12-31
1249,North America,Africa,0.015201379658598167,1996-01-01,1996-12-31
1250,North America,Asia,0.3291871000202075,1996-01-01,1996-12-31
1251,North America,Oceania,0.0057858986244723205,1996-01-01,1996-12-31
1252,North America,Europe,0.17905664782726316,1996-01-01,1996-12-31
1253,North America,South America,0.03321639086351486,1996-01-01,1996-12-31
1254,South America,South America,0.2444505457859433,1996-01-01,1996-12-31
1255,South America,Africa,0.015310303066641336,1996-01-01,1996-12-31
1256,South America,Asia,0.14352834320485852,1996-01-01,1996-12-31
1257,South America,Oceania,0.006354090066498655,1996-01-01,1996-12-31
1258,South America,Europe,0.269494624741513,1996-01-01,1996-12-31
1259,South America,North America,0.32086209313454517,1996-01-01,1996-12-31
1260,Africa,Africa,0.08639953341731378,1997-01-01,1997-12-31
1261,Africa,Asia,0.22570260896149233,1997-01-01,1997-12-31
1262,Africa,Oceania,0.009984651202345755,1997-01-01,1997-12-31
1263,Africa,Europe,0.5314467447302614,1997-01-01,1997-12-31
1264,Africa,North America,0.11959028083515777,1997-01-01,1997-12-31
1265,Africa,South America,0.026876180853428966,1997-01-01,1997-12-31
1266,Asia,Asia,0.5509335950369113,1997-01-01,1997-12-31
1267,Asia,Africa,0.014305369838597256,1997-01-01,1997-12-31
1268,Asia,Oceania,0.030123491649909802,1997-01-01,1997-12-31
1269,Asia,Europe,0.21551702700116074,1997-01-01,1997-12-31
1270,Asia,North America,0.17235292658274876,1997-01-01,1997-12-31
1271,Asia,South America,0.016767589890672112,1997-01-01,1997-12-31
1272,Oceania,Oceania,0.12748754520081815,1997-01-01,1997-12-31
