Source,Target,weight,timeset
SYR,NLD,0.21261586571679317,"<[1968, 1969]>"
SYR,SAU,0.06221874223940351,"<[1968, 1969]>"
TCD,BEL,0.19222271705352786,"<[1968, 1969]>"
TCD,COD,0.05183532632883995,"<[1968, 1969]>"
TCD,FRA,0.5012123759586611,"<[1968, 1969]>"
TCD,JPN,0.05253461907184126,"<[1968, 1969]>"
TGO,BEL,0.05816481452533063,"<[1968, 1969]>"
TGO,DEU,0.13399868971275733,"<[1968, 1969]>"
TGO,FRA,0.4021928378348907,"<[1968, 1969]>"
TGO,JPN,0.06367659413284568,"<[1968, 1969]>"
TGO,NLD,0.21901896587226735,"<[1968, 1969]>"
THA,DEU,0.0527188620437305,"<[1968, 1969]>"
THA,HKG,0.06826731007838106,"<[1968, 1969]>"
THA,IND,0.057103287079517166,"<[1968, 1969]>"
THA,JPN,0.2081009368623581,"<[1968, 1969]>"
THA,MYS,0.09556694452905266,"<[1968, 1969]>"
THA,NLD,0.05131529345450857,"<[1968, 1969]>"
THA,SGP,0.08441463842043576,"<[1968, 1969]>"
THA,USA,0.1246532290432164,"<[1968, 1969]>"
TLS,DEU,0.24579455776482445,"<[1968, 1969]>"
TLS,FRA,0.06636450789237905,"<[1968, 1969]>"
TLS,HKG,0.25988381448574166,"<[1968, 1969]>"
TLS,ITA,0.07327720400988878,"<[1968, 1969]>"
TLS,NLD,0.05708370073808268,"<[1968, 1969]>"
TLS,PRT,0.08706580846971652,"<[1968, 1969]>"
TLS,USA,0.09778275786421174,"<[1968, 1969]>"
TTO,CAN,0.05962835369964335,"<[1968, 1969]>"
TTO,GBR,0.2005034803369614,"<[1968, 1969]>"
TTO,USA,0.5008774390117371,"<[1968, 1969]>"
TUN,BGR,0.06311589582053669,"<[1968, 1969]>"
TUN,DEU,0.09035941915796679,"<[1968, 1969]>"
TUN,FRA,0.25285725600976144,"<[1968, 1969]>"
TUN,ITA,0.11580791653615528,"<[1968, 1969]>"
TUN,LBY,0.08334262199443024,"<[1968, 1969]>"
TUN,POL,0.054583954081187706,"<[1968, 1969]>"
TUR,DEU,0.1721623336817143,"<[1968, 1969]>"
TUR,FRA,0.06267438647877935,"<[1968, 1969]>"
TUR,GBR,0.069410788715267,"<[1968, 1969]>"
TUR,ITA,0.0750154299708966,"<[1968, 1969]>"
TUR,RUS,0.0558742034313126,"<[1968, 1969]>"
TUR,USA,0.16596175947258546,"<[1968, 1969]>"
TWN,DEU,0.05916050859466884,"<[1968, 1969]>"
TWN,HKG,0.08525676425424987,"<[1968, 1969]>"
TWN,JPN,0.17764130093524216,"<[1968, 1969]>"
TWN,USA,0.34291945903983007,"<[1968, 1969]>"
TWN,VNM,0.055021336568079955,"<[1968, 1969]>"
TZA,DEU,0.0821112586789588,"<[1968, 1969]>"
TZA,GBR,0.27640579541272314,"<[1968, 1969]>"
TZA,HKG,0.0825762035822421,"<[1968, 1969]>"
TZA,IND,0.0894673804270827,"<[1968, 1969]>"
TZA,JPN,0.07324850697755401,"<[1968, 1969]>"
TZA,USA,0.11416996094638818,"<[1968, 1969]>"
UGA,CAN,0.052250929006346446,"<[1968, 1969]>"
UGA,DEU,0.06846226243441338,"<[1968, 1969]>"
UGA,GBR,0.2114027193403255,"<[1968, 1969]>"
UGA,JPN,0.14400672339760753,"<[1968, 1969]>"
UGA,USA,0.2931312242423782,"<[1968, 1969]>"
URY,DEU,0.060165885357646595,"<[1968, 1969]>"
URY,ESP,0.06460227703819818,"<[1968, 1969]>"
URY,GBR,0.22866352771356258,"<[1968, 1969]>"
URY,ITA,0.06412032573277535,"<[1968, 1969]>"
URY,NLD,0.05223798448420898,"<[1968, 1969]>"
URY,USA,0.12029891721855744,"<[1968, 1969]>"
USA,CAN,0.2442842956592062,"<[1968, 1969]>"
USA,DEU,0.05219766666316842,"<[1968, 1969]>"
USA,GBR,0.061279674253260946,"<[1968, 1969]>"
USA,JPN,0.08893804990640956,"<[1968, 1969]>"
VEN,CAN,0.13348443204984217,"<[1968, 1969]>"
VEN,GBR,0.08246529686240417,"<[1968, 1969]>"
VEN,TTO,0.09055518094151337,"<[1968, 1969]>"
VEN,USA,0.3558398108145266,"<[1968, 1969]>"
VNM,FRA,0.3382141877060402,"<[1968, 1969]>"
VNM,GBR,0.09168757444901648,"<[1968, 1969]>"
VNM,ITA,0.05397677314981393,"<[1968, 1969]>"
VNM,JPN,0.13491050770216653,"<[1968, 1969]>"
VNM,KOR,0.08476814599697345,"<[1968, 1969]>"
VNM,MYS,0.05592853845549412,"<[1968, 1969]>"
VNM,USA,0.07730949076953789,"<[1968, 1969]>"
VUT,AUS,0.40175888150595074,"<[1968, 1969]>"
VUT,FRA,0.08758298024340938,"<[1968, 1969]>"
VUT,GBR,0.06910702944022651,"<[1968, 1969]>"
VUT,JPN,0.07463816491557065,"<[1968, 1969]>"
VUT,NZL,0.16531662403407835,"<[1968, 1969]>"
VUT,USA,0.1198279182871454,"<[1968, 1969]>"
WSM,DEU,0.16964171126354172,"<[1968, 1969]>"
WSM,GBR,0.059100769043680855,"<[1968, 1969]>"
WSM,NLD,0.12618096085137775,"<[1968, 1969]>"
WSM,NOR,0.06150846181391638,"<[1968, 1969]>"
WSM,NZL,0.4199784875982844,"<[1968, 1969]>"
WSM,USA,0.06154817494599463,"<[1968, 1969]>"
YEM,FRA,0.14461640188968763,"<[1968, 1969]>"
YEM,ITA,0.10757363494244247,"<[1968, 1969]>"
YEM,JPN,0.5531395714915885,"<[1968, 1969]>"
YEM,SAU,0.19019199074821636,"<[1968, 1969]>"
ZAF,DEU,0.10325935048665295,"<[1968, 1969]>"
ZAF,GBR,0.3492839540573063,"<[1968, 1969]>"
ZAF,JPN,0.1798502758157571,"<[1968, 1969]>"
ZAF,USA,0.12056087927305797,"<[1968, 1969]>"
ZMB,DEU,0.13155989674908083,"<[1968, 1969]>"
ZMB,FRA,0.08989919688811096,"<[1968, 1969]>"
ZMB,GBR,0.2862208889733957,"<[1968, 1969]>"
ZMB,ITA,0.08753062764330709,"<[1968, 1969]>"
ZMB,JPN,0.21963702284188372,"<[1968, 1969]>"
ZWE,CHE,0.13188755061372331,"<[1968, 1969]>"
ZWE,DEU,0.14568337328101066,"<[1968, 1969]>"
ZWE,MWI,0.5129873810118459,"<[1968, 1969]>"
ZWE,USA,0.0593795771258733,"<[1968, 1969]>"
AFG,DEU,0.12165738921787926,"<[1969, 1970]>"
AFG,GBR,0.14914482713881222,"<[1969, 1970]>"
AFG,IND,0.1336618683573461,"<[1969, 1970]>"
AFG,PAK,0.1502071667368249,"<[1969, 1970]>"
AFG,RUS,0.2952094548849452,"<[1969, 1970]>"
AFG,USA,0.06212727597984065,"<[1969, 1970]>"
AGO,DEU,0.11191983621398956,"<[1969, 1970]>"
AGO,JPN,0.061423327766018485,"<[1969, 1970]>"
AGO,NLD,0.0980872291767747,"<[1969, 1970]>"
AGO,PRT,0.36865953994157613,"<[1969, 1970]>"
AGO,USA,0.14418398721133066,"<[1969, 1970]>"
ALB,AUT,0.09949738500123,"<[1969, 1970]>"
ALB,DEU,0.07022072604315688,"<[1969, 1970]>"
ALB,HUN,0.21122843333968871,"<[1969, 1970]>"
ALB,ITA,0.4381082730977867,"<[1969, 1970]>"
ARE,IRN,0.5296730854940016,"<[1969, 1970]>"
ARE,JOR,0.40365997215598165,"<[1969, 1970]>"
ARG,BRA,0.08725496088688563,"<[1969, 1970]>"
ARG,CHL,0.05311697899227344,"<[1969, 1970]>"
ARG,DEU,0.06698546647912618,"<[1969, 1970]>"
ARG,ESP,0.055442605647123624,"<[1969, 1970]>"
ARG,GBR,0.09917685417991898,"<[1969, 1970]>"
ARG,ITA,0.14189613197095727,"<[1969, 1970]>"
ARG,NLD,0.07779252278601552,"<[1969, 1970]>"
ARG,USA,0.08188990087396662,"<[1969, 1970]>"
AUS,GBR,0.1220800527159208,"<[1969, 1970]>"
AUS,JPN,0.2697109768960249,"<[1969, 1970]>"
AUS,USA,0.14533081878491758,"<[1969, 1970]>"
AUT,CHE,0.10231278212032566,"<[1969, 1970]>"
AUT,DEU,0.26631152111441064,"<[1969, 1970]>"
AUT,GBR,0.06493524260885022,"<[1969, 1970]>"
AUT,ITA,0.10491653346557354,"<[1969, 1970]>"
AUT,USA,0.05159660329802119,"<[1969, 1970]>"
BDI,BEL,0.07064866948315712,"<[1969, 1970]>"
BDI,GBR,0.1013987821384235,"<[1969, 1970]>"
BDI,USA,0.7356104808105977,"<[1969, 1970]>"
BEL,DEU,0.23294445203187897,"<[1969, 1970]>"
BEL,FRA,0.2162980046331129,"<[1969, 1970]>"
BEL,NLD,0.19661497693764576,"<[1969, 1970]>"
BEL,USA,0.07044940253470251,"<[1969, 1970]>"
BEN,DEU,0.10599791315078665,"<[1969, 1970]>"
BEN,FRA,0.4428716835502173,"<[1969, 1970]>"
BEN,JPN,0.05946305393717952,"<[1969, 1970]>"
BEN,NLD,0.08766956648924586,"<[1969, 1970]>"
BEN,USA,0.1034723540434402,"<[1969, 1970]>"
BFA,CIV,0.11355544887099069,"<[1969, 1970]>"
BFA,DNK,0.1150159755899833,"<[1969, 1970]>"
BFA,FRA,0.2170853140671943,"<[1969, 1970]>"
BFA,GHA,0.18363282139608342,"<[1969, 1970]>"
BFA,ITA,0.06824336990356812,"<[1969, 1970]>"
BFA,JPN,0.10618498249943137,"<[1969, 1970]>"
BGR,DEU,0.19489674575549773,"<[1969, 1970]>"
BGR,FRA,0.061720090378150586,"<[1969, 1970]>"
BGR,GBR,0.06152395395262444,"<[1969, 1970]>"
BGR,HUN,0.058028617378481855,"<[1969, 1970]>"
BGR,ITA,0.17824366678564435,"<[1969, 1970]>"
BHR,BRA,0.10176145721617147,"<[1969, 1970]>"
BHR,CHE,0.2487050690586421,"<[1969, 1970]>"
BHR,GBR,0.06043072708163431,"<[1969, 1970]>"
BHR,PRT,0.15376187441149566,"<[1969, 1970]>"
BHR,SAU,0.24598366144745312,"<[1969, 1970]>"
BHR,USA,0.06689592612516923,"<[1969, 1970]>"
BHS,CAN,0.07045472358747354,"<[1969, 1970]>"
BHS,GBR,0.07741855669427392,"<[1969, 1970]>"
BHS,USA,0.823813824417803,"<[1969, 1970]>"
BMU,DEU,0.05623630058008902,"<[1969, 1970]>"
BMU,GBR,0.5076777444886496,"<[1969, 1970]>"
BMU,NLD,0.22659406013654926,"<[1969, 1970]>"
BOL,DEU,0.08269842734453964,"<[1969, 1970]>"
BOL,GBR,0.5539882484212751,"<[1969, 1970]>"
BOL,JPN,0.08148700888716927,"<[1969, 1970]>"
BOL,USA,0.11004971474068807,"<[1969, 1970]>"
BRA,ARG,0.07482992440802466,"<[1969, 1970]>"
BRA,DEU,0.10971445013067799,"<[1969, 1970]>"
BRA,FRA,0.05042366827588006,"<[1969, 1970]>"
BRA,ITA,0.06995908946565901,"<[1969, 1970]>"
BRA,JPN,0.05519684623662671,"<[1969, 1970]>"
BRA,USA,0.2638238841603633,"<[1969, 1970]>"
BRB,FRA,0.11429671955674155,"<[1969, 1970]>"
BRB,GBR,0.4419063552178775,"<[1969, 1970]>"
BRB,USA,0.25476576958792646,"<[1969, 1970]>"
BRN,AUS,0.15235010913991742,"<[1969, 1970]>"
BRN,MYS,0.745620385914408,"<[1969, 1970]>"
BRN,TWN,0.05437740632547651,"<[1969, 1970]>"
CAF,FRA,0.35301419211417506,"<[1969, 1970]>"
CAF,ISR,0.1572619441816618,"<[1969, 1970]>"
CAF,USA,0.25302457700742303,"<[1969, 1970]>"
CAN,GBR,0.07708655755602138,"<[1969, 1970]>"
CAN,USA,0.7149781873583981,"<[1969, 1970]>"
CHE,AUT,0.05004596876135099,"<[1969, 1970]>"
CHE,DEU,0.1570249622839398,"<[1969, 1970]>"
CHE,FRA,0.08824007189513455,"<[1969, 1970]>"
CHE,GBR,0.07223786756707883,"<[1969, 1970]>"
CHE,ITA,0.0854759688397812,"<[1969, 1970]>"
CHE,USA,0.09849744196935126,"<[1969, 1970]>"
CHL,ARG,0.06512531882452284,"<[1969, 1970]>"
CHL,DEU,0.18295592531711027,"<[1969, 1970]>"
CHL,FRA,0.06351756251157636,"<[1969, 1970]>"
CHL,GBR,0.139348345638355,"<[1969, 1970]>"
CHL,ITA,0.07245375399674767,"<[1969, 1970]>"
CHL,JPN,0.15572941400090368,"<[1969, 1970]>"
CHL,USA,0.13859131894776733,"<[1969, 1970]>"
CHN,DEU,0.053274542698921665,"<[1969, 1970]>"
CHN,GBR,0.05215410137614054,"<[1969, 1970]>"
CHN,HKG,0.2876305708122264,"<[1969, 1970]>"
CHN,JPN,0.14271663366510118,"<[1969, 1970]>"
CHN,SGP,0.07995612382586842,"<[1969, 1970]>"
CIV,DEU,0.15829130601161248,"<[1969, 1970]>"
CIV,FRA,0.328616839681207,"<[1969, 1970]>"
CIV,ITA,0.11243742864837286,"<[1969, 1970]>"
CIV,NLD,0.052723195447148964,"<[1969, 1970]>"
CIV,USA,0.10368542955309201,"<[1969, 1970]>"
CMR,DEU,0.13940470900357646,"<[1969, 1970]>"
CMR,FRA,0.3333674243711245,"<[1969, 1970]>"
CMR,NLD,0.2048177122222488,"<[1969, 1970]>"
CMR,USA,0.06148489626629737,"<[1969, 1970]>"
COD,BEL,0.5388028178486582,"<[1969, 1970]>"
COD,DEU,0.05368899695998835,"<[1969, 1970]>"
COD,FRA,0.0785566826515309,"<[1969, 1970]>"
COD,GBR,0.06920250329124805,"<[1969, 1970]>"
COD,ITA,0.1015930627978786,"<[1969, 1970]>"
COG,DEU,0.22213603021169337,"<[1969, 1970]>"
COG,FRA,0.16366479375038467,"<[1969, 1970]>"
COG,IND,0.1702216889558499,"<[1969, 1970]>"
COG,ITA,0.05923568758899168,"<[1969, 1970]>"
COG,NLD,0.058506975964267384,"<[1969, 1970]>"
COL,DEU,0.15276007592596608,"<[1969, 1970]>"
COL,NLD,0.06378581927308948,"<[1969, 1970]>"
COL,USA,0.3686926330533348,"<[1969, 1970]>"
COM,FRA,0.6193162712346661,"<[1969, 1970]>"
COM,MDG,0.29001930277222726,"<[1969, 1970]>"
CRI,DEU,0.07465151176110967,"<[1969, 1970]>"
CRI,NIC,0.06304376968106264,"<[1969, 1970]>"
CRI,USA,0.46731719239928143,"<[1969, 1970]>"
CUB,ESP,0.23226033932520085,"<[1969, 1970]>"
CUB,FRA,0.08117594671734957,"<[1969, 1970]>"
CUB,GBR,0.07101613859819171,"<[1969, 1970]>"
CUB,JPN,0.36519747405349134,"<[1969, 1970]>"
CXR,MYS,1.0,"<[1969, 1970]>"
CYP,DEU,0.24915555187832283,"<[1969, 1970]>"
CYP,GBR,0.4538671243881623,"<[1969, 1970]>"
CYP,ITA,0.06342259556737186,"<[1969, 1970]>"
DEU,BEL,0.0848877852971246,"<[1969, 1970]>"
DEU,CHE,0.05684182731499893,"<[1969, 1970]>"
DEU,FRA,0.1376386888985759,"<[1969, 1970]>"
DEU,ITA,0.08466290810144698,"<[1969, 1970]>"
DEU,NLD,0.10334789098531265,"<[1969, 1970]>"
DEU,USA,0.09554115642010617,"<[1969, 1970]>"
DJI,SAU,0.9818456519962967,"<[1969, 1970]>"
DNK,DEU,0.13888928299924863,"<[1969, 1970]>"
DNK,GBR,0.20241636012299088,"<[1969, 1970]>"
DNK,NOR,0.06906643667082542,"<[1969, 1970]>"
DNK,SWE,0.156742620969358,"<[1969, 1970]>"
DNK,USA,0.08896592520619709,"<[1969, 1970]>"
DOM,USA,0.8891924542938712,"<[1969, 1970]>"
DZA,DEU,0.12349726180268328,"<[1969, 1970]>"
DZA,FRA,0.5395546371473708,"<[1969, 1970]>"
DZA,GBR,0.06706381628001311,"<[1969, 1970]>"
DZA,RUS,0.07687684981684403,"<[1969, 1970]>"
ECU,DEU,0.1491464477364236,"<[1969, 1970]>"
ECU,JPN,0.16780352672577456,"<[1969, 1970]>"
ECU,USA,0.31602012749339614,"<[1969, 1970]>"
EGY,DEU,0.059579195915245665,"<[1969, 1970]>"
EGY,IND,0.05481588814413487,"<[1969, 1970]>"
EGY,ITA,0.05796401807847413,"<[1969, 1970]>"
EGY,RUS,0.33635438342762497,"<[1969, 1970]>"
ESP,DEU,0.1338909731718036,"<[1969, 1970]>"
ESP,FRA,0.11417225002730048,"<[1969, 1970]>"
ESP,GBR,0.1260252005702447,"<[1969, 1970]>"
ESP,USA,0.13555530696992174,"<[1969, 1970]>"
ETH,DEU,0.08900244554033189,"<[1969, 1970]>"
ETH,ITA,0.09493584031320014,"<[1969, 1970]>"
ETH,JPN,0.06872797284679603,"<[1969, 1970]>"
ETH,SAU,0.071833542283442,"<[1969, 1970]>"
ETH,USA,0.41909876427816334,"<[1969, 1970]>"
FIN,DEU,0.11109416060371477,"<[1969, 1970]>"
FIN,GBR,0.18829661702350955,"<[1969, 1970]>"
FIN,RUS,0.1372289410829754,"<[1969, 1970]>"
FIN,SWE,0.13057678146265445,"<[1969, 1970]>"
FIN,USA,0.05955533992363429,"<[1969, 1970]>"
FJI,AUS,0.051873339491551276,"<[1969, 1970]>"
FJI,CAN,0.10044458445586477,"<[1969, 1970]>"
FJI,GBR,0.46666568193269925,"<[1969, 1970]>"
FJI,NZL,0.05313747420590967,"<[1969, 1970]>"
FJI,USA,0.18243366197268954,"<[1969, 1970]>"
FRA,BEL,0.11034884888720602,"<[1969, 1970]>"
FRA,DEU,0.21021040918944245,"<[1969, 1970]>"
FRA,ITA,0.10728544108794054,"<[1969, 1970]>"
FRA,NLD,0.058896509918312405,"<[1969, 1970]>"
FRA,USA,0.05619756401545245,"<[1969, 1970]>"
GAB,DEU,0.10625393965160515,"<[1969, 1970]>"
GAB,FRA,0.4874964458075573,"<[1969, 1970]>"
GAB,USA,0.08419884685598711,"<[1969, 1970]>"
GBR,DEU,0.05890375721069572,"<[1969, 1970]>"
GBR,USA,0.12755467401478618,"<[1969, 1970]>"
GHA,DEU,0.11134857029103501,"<[1969, 1970]>"
GHA,GBR,0.26023588586920865,"<[1969, 1970]>"
GHA,JPN,0.10065366121849582,"<[1969, 1970]>"
GHA,USA,0.16767151438039182,"<[1969, 1970]>"
GIN,CMR,0.1047636583516959,"<[1969, 1970]>"
GIN,DEU,0.18951147846075347,"<[1969, 1970]>"
GIN,ESP,0.13633101952705098,"<[1969, 1970]>"
GIN,ISL,0.061743384727223655,"<[1969, 1970]>"
GIN,NOR,0.2991700469120609,"<[1969, 1970]>"
GIN,USA,0.10297111851628073,"<[1969, 1970]>"
GLP,FRA,0.7796247722163328,"<[1969, 1970]>"
GLP,USA,0.1919916027373188,"<[1969, 1970]>"
GMB,CHE,0.06347119554597101,"<[1969, 1970]>"
GMB,DEU,0.09942561755169481,"<[1969, 1970]>"
GMB,FRA,0.14671693788094772,"<[1969, 1970]>"
GMB,GBR,0.24877484165276254,"<[1969, 1970]>"
GMB,ITA,0.05157668859563514,"<[1969, 1970]>"
GMB,NLD,0.14155108461149815,"<[1969, 1970]>"
GMB,PRT,0.14949569972542007,"<[1969, 1970]>"
GMB,SEN,0.06672139064992764,"<[1969, 1970]>"
GNB,DEU,0.10829366279686449,"<[1969, 1970]>"
GNB,NLD,0.2012078897365783,"<[1969, 1970]>"
GNB,PRT,0.6195942207755633,"<[1969, 1970]>"
GNQ,ESP,0.8306809154770476,"<[1969, 1970]>"
GNQ,NLD,0.13117871724732297,"<[1969, 1970]>"
GRC,DEU,0.2771715842332044,"<[1969, 1970]>"
GRC,FRA,0.07193549939986217,"<[1969, 1970]>"
GRC,GBR,0.06498497141577451,"<[1969, 1970]>"
GRC,ITA,0.10423755078185072,"<[1969, 1970]>"
GRC,RUS,0.054561552427568286,"<[1969, 1970]>"
GRC,USA,0.09230648740617227,"<[1969, 1970]>"
GTM,CRI,0.06638736570039412,"<[1969, 1970]>"
GTM,DEU,0.10648149008415003,"<[1969, 1970]>"
GTM,HND,0.06660028112027394,"<[1969, 1970]>"
GTM,JPN,0.07996062215748378,"<[1969, 1970]>"
GTM,SLV,0.1371376957542768,"<[1969, 1970]>"
GTM,USA,0.28529992204761895,"<[1969, 1970]>"
GUF,FRA,0.1542791005222686,"<[1969, 1970]>"
GUF,USA,0.7052440457559752,"<[1969, 1970]>"
GUY,CAN,0.21938824557982803,"<[1969, 1970]>"
GUY,GBR,0.2385433590632805,"<[1969, 1970]>"
GUY,NOR,0.05401083979741532,"<[1969, 1970]>"
GUY,USA,0.24478891182896628,"<[1969, 1970]>"
HKG,DEU,0.06471271437292342,"<[1969, 1970]>"
HKG,GBR,0.13055718962200538,"<[1969, 1970]>"
HKG,USA,0.3516273347742238,"<[1969, 1970]>"
HND,CAN,0.052831527657703624,"<[1969, 1970]>"
HND,DEU,0.16025317977629977,"<[1969, 1970]>"
HND,ITA,0.05237813274157781,"<[1969, 1970]>"
HND,JPN,0.06902166451458758,"<[1969, 1970]>"
HND,USA,0.43488561470190423,"<[1969, 1970]>"
HTI,FRA,0.09654912191406913,"<[1969, 1970]>"
HTI,ITA,0.06816901686319182,"<[1969, 1970]>"
HTI,JPN,0.05120590738440987,"<[1969, 1970]>"
HTI,USA,0.6345185838332205,"<[1969, 1970]>"
HUN,DEU,0.17165413980226654,"<[1969, 1970]>"
HUN,ITA,0.15627367132981212,"<[1969, 1970]>"
HUN,POL,0.09569357640283709,"<[1969, 1970]>"
IDN,DEU,0.10802935636338346,"<[1969, 1970]>"
IDN,JPN,0.26405895600138796,"<[1969, 1970]>"
IDN,MYS,0.05687610167440698,"<[1969, 1970]>"
IDN,SGP,0.14570622038193856,"<[1969, 1970]>"
IDN,USA,0.15395360983622158,"<[1969, 1970]>"
IND,GBR,0.12720390650848304,"<[1969, 1970]>"
IND,JPN,0.15560973091393515,"<[1969, 1970]>"
IND,RUS,0.12362130598632018,"<[1969, 1970]>"
IND,USA,0.16829197431869047,"<[1969, 1970]>"
IRL,GBR,0.687119243885602,"<[1969, 1970]>"
IRL,USA,0.1118884417156973,"<[1969, 1970]>"
IRN,DEU,0.11493003561798486,"<[1969, 1970]>"
IRN,GBR,0.07770904581705058,"<[1969, 1970]>"
IRN,JPN,0.32935087669709423,"<[1969, 1970]>"
IRN,RUS,0.05257865185815802,"<[1969, 1970]>"
IRN,USA,0.054450501159128514,"<[1969, 1970]>"
IRQ,FRA,0.23251312577528419,"<[1969, 1970]>"
IRQ,GBR,0.07580217256394667,"<[1969, 1970]>"
IRQ,ITA,0.29825498724971555,"<[1969, 1970]>"
ISL,DEU,0.10260717722699945,"<[1969, 1970]>"
ISL,DNK,0.07141209230771245,"<[1969, 1970]>"
ISL,GBR,0.14546212508232562,"<[1969, 1970]>"
ISL,RUS,0.09068621061614669,"<[1969, 1970]>"
ISL,SWE,0.0674506312252987,"<[1969, 1970]>"
ISL,USA,0.260520077637964,"<[1969, 1970]>"
ISR,BEL,0.06339955399889108,"<[1969, 1970]>"
ISR,DEU,0.10043580104744392,"<[1969, 1970]>"
ISR,FRA,0.05312154895626381,"<[1969, 1970]>"
ISR,GBR,0.1282472052987622,"<[1969, 1970]>"
ISR,USA,0.20076939386132334,"<[1969, 1970]>"
ITA,DEU,0.21203601931290486,"<[1969, 1970]>"
ITA,FRA,0.15529351401288843,"<[1969, 1970]>"
ITA,USA,0.11312525567032665,"<[1969, 1970]>"
JAM,CAN,0.1409824449870103,"<[1969, 1970]>"
JAM,GBR,0.20349371428853216,"<[1969, 1970]>"
JAM,NOR,0.0739540388332576,"<[1969, 1970]>"
JAM,USA,0.5030757119067912,"<[1969, 1970]>"
JOR,IND,0.1418695709544712,"<[1969, 1970]>"
JOR,IRQ,0.11591725446100969,"<[1969, 1970]>"
JOR,KWT,0.14466202044547824,"<[1969, 1970]>"
JOR,LBN,0.13664569064836402,"<[1969, 1970]>"
JOR,SAU,0.26247353877824925,"<[1969, 1970]>"
JOR,SYR,0.08970904789108375,"<[1969, 1970]>"
JPN,USA,0.32299249948269493,"<[1969, 1970]>"
KEN,DEU,0.12833315260893832,"<[1969, 1970]>"
KEN,GBR,0.37498211466100734,"<[1969, 1970]>"
KEN,USA,0.09274717165417384,"<[1969, 1970]>"
KHM,FRA,0.17663396187339322,"<[1969, 1970]>"
KHM,HKG,0.1640596365692897,"<[1969, 1970]>"
KHM,JPN,0.12097053889319043,"<[1969, 1970]>"
KHM,SEN,0.08903078445702542,"<[1969, 1970]>"
KHM,SGP,0.08358075396203994,"<[1969, 1970]>"
KHM,VNM,0.12376018287215514,"<[1969, 1970]>"
KOR,JPN,0.2283535215026621,"<[1969, 1970]>"
KOR,USA,0.5031431192683582,"<[1969, 1970]>"
KWT,FRA,0.0652190623013415,"<[1969, 1970]>"
KWT,GBR,0.20089899089974095,"<[1969, 1970]>"
KWT,ITA,0.15066298292512156,"<[1969, 1970]>"
KWT,JPN,0.21971347113794548,"<[1969, 1970]>"
KWT,NLD,0.07680532447093577,"<[1969, 1970]>"
LAO,MYS,0.5172824851689897,"<[1969, 1970]>"
LAO,THA,0.4101859565169948,"<[1969, 1970]>"
LBN,JOR,0.06803127334566585,"<[1969, 1970]>"
LBN,KWT,0.08039830731078298,"<[1969, 1970]>"
LBN,NLD,0.07810172163574378,"<[1969, 1970]>"
LBN,SAU,0.22222081129704457,"<[1969, 1970]>"
LBN,SYR,0.06954756669947759,"<[1969, 1970]>"
LBR,BEL,0.09692403157936806,"<[1969, 1970]>"
LBR,DEU,0.24362330144861338,"<[1969, 1970]>"
LBR,FRA,0.05474641051106769,"<[1969, 1970]>"
LBR,GBR,0.07268723979565318,"<[1969, 1970]>"
LBR,ITA,0.07278685303083966,"<[1969, 1970]>"
LBR,JPN,0.1315952165068501,"<[1969, 1970]>"
LBR,USA,0.20624479896986372,"<[1969, 1970]>"
LBY,DEU,0.27426436506600294,"<[1969, 1970]>"
LBY,FRA,0.10342621096004141,"<[1969, 1970]>"
LBY,GBR,0.15269609093787379,"<[1969, 1970]>"
LBY,ITA,0.19744636424672182,"<[1969, 1970]>"
LBY,NLD,0.07869070393795286,"<[1969, 1970]>"
LBY,USA,0.05051651125324573,"<[1969, 1970]>"
LKA,CHN,0.12374701340527586,"<[1969, 1970]>"
LKA,GBR,0.21634160611810183,"<[1969, 1970]>"
LKA,USA,0.07641687737313398,"<[1969, 1970]>"
MAC,AGO,1.0,"<[1969, 1970]>"
MAR,DEU,0.10105050207452189,"<[1969, 1970]>"
MAR,ESP,0.05143249962461928,"<[1969, 1970]>"
MAR,FRA,0.40890198217043566,"<[1969, 1970]>"
MAR,GBR,0.07519617901835693,"<[1969, 1970]>"
MAR,ITA,0.08455510564460032,"<[1969, 1970]>"
MDG,FRA,0.35040887886923067,"<[1969, 1970]>"
MDG,REU,0.1078742580125809,"<[1969, 1970]>"
MDG,USA,0.24326004779066038,"<[1969, 1970]>"
MEX,JPN,0.1160457829211685,"<[1969, 1970]>"
MEX,USA,0.6034827314524568,"<[1969, 1970]>"
MLI,CIV,0.07491332543751397,"<[1969, 1970]>"
MLI,FRA,0.2652828332187611,"<[1969, 1970]>"
MLI,GHA,0.2788993117385435,"<[1969, 1970]>"
MLI,JPN,0.14495034744365948,"<[1969, 1970]>"
MLT,DEU,0.08764057768254724,"<[1969, 1970]>"
MLT,GBR,0.444382896589841,"<[1969, 1970]>"
MLT,ITA,0.14435982530100067,"<[1969, 1970]>"
MLT,LBY,0.05069248718966601,"<[1969, 1970]>"
MMR,DEU,0.0611403213609873,"<[1969, 1970]>"
MMR,DNK,0.055549201605079576,"<[1969, 1970]>"
MMR,GBR,0.058899772726342565,"<[1969, 1970]>"
MMR,HKG,0.06039767152235633,"<[1969, 1970]>"
MMR,IND,0.24538326960613469,"<[1969, 1970]>"
MMR,JPN,0.0944714344674493,"<[1969, 1970]>"
MMR,SGP,0.07415269120787751,"<[1969, 1970]>"
MNG,BEL,0.13149416454190527,"<[1969, 1970]>"
